11/12/2020 00:51:11;Вкл;;;;;;;;;
11/12/2020 00:51:41;Вкл;;;;;;;;;
11/12/2020 00:52:00;Вкл;;;;;;;;;
11/12/2020 00:52:11;Вкл;;;;;;;;;
11/12/2020 00:52:18;Вкл;;;;;;;;;
11/12/2020 00:52:26;Вкл;;;;;;;;;
11/12/2020 00:52:35;Вкл;;;;;;;;;
11/12/2020 00:52:41;Вкл;;;;;;;;;
11/12/2020 00:52:57;Вкл;;;;;;;;;
11/12/2020 00:53:01;Вкл;;;;;;;;;
11/12/2020 00:53:06;Вкл;;;;;;;;;
11/12/2020 00:53:11;Вкл;;;;;;;;;
11/12/2020 00:53:27;Вкл;;;;;;;;;
11/12/2020 00:53:33;Вкл;;;;;;;;;
11/12/2020 00:53:37;Вкл;;;;;;;;;
11/12/2020 00:53:41;Вкл;;;;;;;;;
11/12/2020 00:53:50;Вкл;;;;;;;;;
11/12/2020 00:53:55;Вкл;;;;;;;;;
11/12/2020 00:54:05;Вкл;;;;;;;;;
11/12/2020 00:54:11;Вкл;;;;;;;;;
11/12/2020 00:54:16;Вкл;;;;;;;;;
11/12/2020 00:54:33;Вкл;;;;;;;;;
11/12/2020 00:54:41;Вкл;;;;;;;;;
11/12/2020 00:54:46;Вкл;;;;;;;;;
11/12/2020 00:54:52;Вкл;;;;;;;;;
11/12/2020 00:55:02;Вкл;;;;;;;;;
11/12/2020 00:55:11;Вкл;;;;;;;;;
11/12/2020 00:55:12;Вкл;;;;;;;;;
11/12/2020 00:55:23;Вкл;;;;;;;;;
11/12/2020 00:55:31;Вкл;;;;;;;;;
11/12/2020 00:55:41;Вкл;;;;;;;;;
11/12/2020 00:55:50;Вкл;;;;;;;;;
11/12/2020 00:56:10;Вкл;;;;;;;;;
11/12/2020 00:56:11;Вкл;;;;;;;;;
11/12/2020 00:56:18;Вкл;;;;;;;;;
11/12/2020 00:56:41;Вкл;;;;;;;;;
11/12/2020 00:57:10;Вкл;;;;;;;;;
11/12/2020 00:57:11;Вкл;;;;;;;;;
11/12/2020 00:57:34;Вкл;;;;;;;;;
11/12/2020 00:57:41;Вкл;;;;;;;;;
11/12/2020 00:58:11;Вкл;;;;;;;;;
11/12/2020 00:58:41;Вкл;;;;;;;;;
11/12/2020 00:59:11;Вкл;;;;;;;;;
11/12/2020 00:59:41;Вкл;;;;;;;;;
11/12/2020 01:00:11;Вкл;;;;;;;;;
11/12/2020 01:00:41;Вкл;;;;;;;;;
11/12/2020 01:01:11;Вкл;;;;;;;;;
11/12/2020 01:01:41;Вкл;;;;;;;;;
11/12/2020 01:02:11;Вкл;;;;;;;;;
11/12/2020 01:02:41;Вкл;;;;;;;;;
11/12/2020 01:03:11;Вкл;;;;;;;;;
11/12/2020 01:03:41;Вкл;;;;;;;;;
11/12/2020 01:04:11;Вкл;;;;;;;;;
11/12/2020 01:04:41;Вкл;;;;;;;;;
11/12/2020 01:05:11;Вкл;;;;;;;;;
11/12/2020 01:05:41;Вкл;;;;;;;;;
11/12/2020 01:06:11;Вкл;;;;;;;;;
11/12/2020 01:06:41;Вкл;;;;;;;;;
11/12/2020 01:07:11;Вкл;;;;;;;;;
11/12/2020 01:07:41;Вкл;;;;;;;;;
11/12/2020 01:08:11;Вкл;;;;;;;;;
11/12/2020 01:08:41;Вкл;;;;;;;;;
11/12/2020 01:09:11;Вкл;;;;;;;;;
11/12/2020 01:09:41;Вкл;;;;;;;;;
11/12/2020 01:10:11;Вкл;;;;;;;;;
11/12/2020 01:10:41;Вкл;;;;;;;;;
11/12/2020 01:11:11;Вкл;;;;;;;;;
11/12/2020 01:11:41;Вкл;;;;;;;;;
11/12/2020 01:12:11;Вкл;;;;;;;;;
11/12/2020 01:12:41;Вкл;;;;;;;;;
11/12/2020 01:13:11;Вкл;;;;;;;;;
11/12/2020 01:13:41;Вкл;;;;;;;;;
11/12/2020 01:14:11;Вкл;;;;;;;;;
11/12/2020 01:14:41;Вкл;;;;;;;;;
11/12/2020 01:15:11;Вкл;;;;;;;;;
11/12/2020 01:15:41;Вкл;;;;;;;;;
11/12/2020 01:16:11;Вкл;;;;;;;;;
11/12/2020 01:16:41;Вкл;;;;;;;;;
11/12/2020 01:17:11;Вкл;;;;;;;;;
11/12/2020 01:17:41;Вкл;;;;;;;;;
11/12/2020 01:18:11;Вкл;;;;;;;;;
11/12/2020 01:18:41;Вкл;;;;;;;;;
11/12/2020 01:19:11;Вкл;;;;;;;;;
11/12/2020 01:19:41;Вкл;;;;;;;;;
11/12/2020 01:20:11;Вкл;;;;;;;;;
11/12/2020 01:20:41;Вкл;;;;;;;;;
11/12/2020 01:21:11;Вкл;;;;;;;;;
11/12/2020 01:21:41;Вкл;;;;;;;;;
11/12/2020 01:22:11;Вкл;;;;;;;;;
11/12/2020 01:22:41;Вкл;;;;;;;;;
11/12/2020 01:23:11;Вкл;;;;;;;;;
11/12/2020 01:23:41;Вкл;;;;;;;;;
11/12/2020 01:24:11;Вкл;;;;;;;;;
11/12/2020 01:24:41;Вкл;;;;;;;;;
11/12/2020 01:25:11;Вкл;;;;;;;;;
11/12/2020 01:25:41;Вкл;;;;;;;;;
11/12/2020 01:26:11;Вкл;;;;;;;;;
11/12/2020 01:26:41;Вкл;;;;;;;;;
11/12/2020 01:27:11;Вкл;;;;;;;;;
11/12/2020 01:27:41;Вкл;;;;;;;;;
11/12/2020 01:28:11;Вкл;;;;;;;;;
11/12/2020 01:28:41;Вкл;;;;;;;;;
11/12/2020 01:29:11;Вкл;;;;;;;;;
11/12/2020 01:29:41;Вкл;;;;;;;;;
11/12/2020 01:30:11;Вкл;;;;;;;;;
11/12/2020 01:30:41;Вкл;;;;;;;;;
11/12/2020 01:31:11;Вкл;;;;;;;;;
11/12/2020 01:31:41;Вкл;;;;;;;;;
11/12/2020 01:32:11;Вкл;;;;;;;;;
11/12/2020 01:32:41;Вкл;;;;;;;;;
11/12/2020 01:33:11;Вкл;;;;;;;;;
11/12/2020 01:33:41;Вкл;;;;;;;;;
11/12/2020 01:34:11;Вкл;;;;;;;;;
11/12/2020 01:34:41;Вкл;;;;;;;;;
11/12/2020 01:35:11;Вкл;;;;;;;;;
11/12/2020 01:35:41;Вкл;;;;;;;;;
11/12/2020 01:36:11;Вкл;;;;;;;;;
11/12/2020 01:36:41;Вкл;;;;;;;;;
11/12/2020 01:37:11;Вкл;;;;;;;;;
11/12/2020 01:37:41;Вкл;;;;;;;;;
11/12/2020 01:38:11;Вкл;;;;;;;;;
11/12/2020 01:38:41;Вкл;;;;;;;;;
11/12/2020 01:39:11;Вкл;;;;;;;;;
11/12/2020 01:39:41;Вкл;;;;;;;;;
11/12/2020 01:40:11;Вкл;;;;;;;;;
11/12/2020 01:40:41;Вкл;;;;;;;;;
11/12/2020 01:40:53;Вкл;;;;;;;;;
11/12/2020 01:41:11;Вкл;;;;;;;;;
11/12/2020 01:41:41;Вкл;;;;;;;;;
11/12/2020 01:42:11;Вкл;;;;;;;;;
11/12/2020 01:42:41;Вкл;;;;;;;;;
11/12/2020 01:43:11;Вкл;;;;;;;;;
11/12/2020 01:43:41;Вкл;;;;;;;;;
11/12/2020 01:44:11;Вкл;;;;;;;;;
11/12/2020 01:44:41;Вкл;;;;;;;;;
11/12/2020 01:45:11;Вкл;;;;;;;;;
11/12/2020 01:45:41;Вкл;;;;;;;;;
11/12/2020 01:46:11;Вкл;;;;;;;;;
11/12/2020 01:46:41;Вкл;;;;;;;;;
11/12/2020 01:47:11;Вкл;;;;;;;;;
11/12/2020 01:47:41;Вкл;;;;;;;;;
11/12/2020 01:48:11;Вкл;;;;;;;;;
11/12/2020 01:48:41;Вкл;;;;;;;;;
11/12/2020 01:49:11;Вкл;;;;;;;;;
11/12/2020 01:49:41;Вкл;;;;;;;;;
11/12/2020 01:50:11;Вкл;;;;;;;;;
11/12/2020 01:50:41;Вкл;;;;;;;;;
11/12/2020 01:51:11;Вкл;;;;;;;;;
11/12/2020 01:51:41;Вкл;;;;;;;;;
11/12/2020 01:52:11;Вкл;;;;;;;;;
11/12/2020 01:52:41;Вкл;;;;;;;;;
11/12/2020 01:53:11;Вкл;;;;;;;;;
11/12/2020 01:53:41;Вкл;;;;;;;;;
11/12/2020 01:54:11;Вкл;;;;;;;;;
11/12/2020 01:54:41;Вкл;;;;;;;;;
11/12/2020 01:55:11;Вкл;;;;;;;;;
11/12/2020 01:55:41;Вкл;;;;;;;;;
11/12/2020 01:56:11;Вкл;;;;;;;;;
11/12/2020 01:56:41;Вкл;;;;;;;;;
11/12/2020 01:57:11;Вкл;;;;;;;;;
11/12/2020 01:57:41;Вкл;;;;;;;;;
11/12/2020 01:58:11;Вкл;;;;;;;;;
11/12/2020 01:58:41;Вкл;;;;;;;;;
11/12/2020 01:59:11;Вкл;;;;;;;;;
11/12/2020 01:59:41;Вкл;;;;;;;;;
11/12/2020 02:00:11;Вкл;;;;;;;;;
11/12/2020 02:00:41;Вкл;;;;;;;;;
11/12/2020 02:01:11;Вкл;;;;;;;;;
11/12/2020 02:01:41;Вкл;;;;;;;;;
11/12/2020 02:02:11;Вкл;;;;;;;;;
11/12/2020 02:02:41;Вкл;;;;;;;;;
11/12/2020 02:03:11;Вкл;;;;;;;;;
11/12/2020 02:03:41;Вкл;;;;;;;;;
11/12/2020 02:04:11;Вкл;;;;;;;;;
11/12/2020 02:04:41;Вкл;;;;;;;;;
11/12/2020 02:05:11;Вкл;;;;;;;;;
11/12/2020 02:05:41;Вкл;;;;;;;;;
11/12/2020 02:06:11;Вкл;;;;;;;;;
11/12/2020 02:06:41;Вкл;;;;;;;;;
11/12/2020 02:07:11;Вкл;;;;;;;;;
11/12/2020 02:07:41;Вкл;;;;;;;;;
11/12/2020 02:08:11;Вкл;;;;;;;;;
11/12/2020 02:08:41;Вкл;;;;;;;;;
11/12/2020 02:09:11;Вкл;;;;;;;;;
11/12/2020 02:09:41;Вкл;;;;;;;;;
11/12/2020 02:10:11;Вкл;;;;;;;;;
11/12/2020 02:10:41;Вкл;;;;;;;;;
11/12/2020 02:11:11;Вкл;;;;;;;;;
11/12/2020 02:11:41;Вкл;;;;;;;;;
11/12/2020 02:12:11;Вкл;;;;;;;;;
11/12/2020 02:12:41;Вкл;;;;;;;;;
11/12/2020 02:13:11;Вкл;;;;;;;;;
11/12/2020 02:13:41;Вкл;;;;;;;;;
11/12/2020 02:14:11;Вкл;;;;;;;;;
11/12/2020 02:14:41;Вкл;;;;;;;;;
11/12/2020 02:15:11;Вкл;;;;;;;;;
11/12/2020 02:15:41;Вкл;;;;;;;;;
11/12/2020 02:16:11;Вкл;;;;;;;;;
11/12/2020 02:16:41;Вкл;;;;;;;;;
11/12/2020 02:17:11;Вкл;;;;;;;;;
11/12/2020 02:17:41;Вкл;;;;;;;;;
11/12/2020 02:18:11;Вкл;;;;;;;;;
11/12/2020 02:18:41;Вкл;;;;;;;;;
11/12/2020 02:19:11;Вкл;;;;;;;;;
11/12/2020 02:19:41;Вкл;;;;;;;;;
11/12/2020 02:20:11;Вкл;;;;;;;;;
11/12/2020 02:20:41;Вкл;;;;;;;;;
11/12/2020 02:21:11;Вкл;;;;;;;;;
11/12/2020 02:21:41;Вкл;;;;;;;;;
11/12/2020 02:22:11;Вкл;;;;;;;;;
11/12/2020 02:22:41;Вкл;;;;;;;;;
11/12/2020 02:23:11;Вкл;;;;;;;;;
11/12/2020 02:23:41;Вкл;;;;;;;;;
11/12/2020 02:24:11;Вкл;;;;;;;;;
11/12/2020 02:24:41;Вкл;;;;;;;;;
11/12/2020 02:25:11;Вкл;;;;;;;;;
11/12/2020 02:25:41;Вкл;;;;;;;;;
11/12/2020 02:26:11;Вкл;;;;;;;;;
11/12/2020 02:26:41;Вкл;;;;;;;;;
11/12/2020 02:27:11;Вкл;;;;;;;;;
11/12/2020 02:27:41;Вкл;;;;;;;;;
11/12/2020 02:28:11;Вкл;;;;;;;;;
11/12/2020 02:28:41;Вкл;;;;;;;;;
11/12/2020 02:29:11;Вкл;;;;;;;;;
11/12/2020 02:29:41;Вкл;;;;;;;;;
11/12/2020 02:30:11;Вкл;;;;;;;;;
11/12/2020 02:30:41;Вкл;;;;;;;;;
11/12/2020 02:31:11;Вкл;;;;;;;;;
11/12/2020 02:31:41;Вкл;;;;;;;;;
11/12/2020 02:32:11;Вкл;;;;;;;;;
11/12/2020 02:32:41;Вкл;;;;;;;;;
11/12/2020 02:33:11;Вкл;;;;;;;;;
11/12/2020 02:33:41;Вкл;;;;;;;;;
11/12/2020 02:34:11;Вкл;;;;;;;;;
11/12/2020 02:34:41;Вкл;;;;;;;;;
11/12/2020 02:35:11;Вкл;;;;;;;;;
11/12/2020 02:35:41;Вкл;;;;;;;;;
11/12/2020 02:36:11;Вкл;;;;;;;;;
11/12/2020 02:36:41;Вкл;;;;;;;;;
11/12/2020 02:37:11;Вкл;;;;;;;;;
11/12/2020 02:37:41;Вкл;;;;;;;;;
11/12/2020 02:38:11;Вкл;;;;;;;;;
11/12/2020 02:38:41;Вкл;;;;;;;;;
11/12/2020 02:39:11;Вкл;;;;;;;;;
11/12/2020 02:39:41;Вкл;;;;;;;;;
11/12/2020 02:40:11;Вкл;;;;;;;;;
11/12/2020 02:40:41;Вкл;;;;;;;;;
11/12/2020 02:41:11;Вкл;;;;;;;;;
11/12/2020 02:41:41;Вкл;;;;;;;;;
11/12/2020 02:42:11;Вкл;;;;;;;;;
11/12/2020 02:42:41;Вкл;;;;;;;;;
11/12/2020 02:43:11;Вкл;;;;;;;;;
11/12/2020 02:43:41;Вкл;;;;;;;;;
11/12/2020 02:44:11;Вкл;;;;;;;;;
11/12/2020 02:44:41;Вкл;;;;;;;;;
11/12/2020 02:45:11;Вкл;;;;;;;;;
11/12/2020 02:45:41;Вкл;;;;;;;;;
11/12/2020 02:46:11;Вкл;;;;;;;;;
11/12/2020 02:46:41;Вкл;;;;;;;;;
11/12/2020 02:47:11;Вкл;;;;;;;;;
11/12/2020 02:47:41;Вкл;;;;;;;;;
11/12/2020 02:48:11;Вкл;;;;;;;;;
11/12/2020 02:48:41;Вкл;;;;;;;;;
11/12/2020 02:49:11;Вкл;;;;;;;;;
11/12/2020 02:49:41;Вкл;;;;;;;;;
11/12/2020 02:50:11;Вкл;;;;;;;;;
11/12/2020 02:50:41;Вкл;;;;;;;;;
11/12/2020 02:51:11;Вкл;;;;;;;;;
11/12/2020 02:51:41;Вкл;;;;;;;;;
11/12/2020 02:52:11;Вкл;;;;;;;;;
11/12/2020 02:52:41;Вкл;;;;;;;;;
11/12/2020 02:53:11;Вкл;;;;;;;;;
11/12/2020 02:53:41;Вкл;;;;;;;;;
11/12/2020 02:54:11;Вкл;;;;;;;;;
11/12/2020 02:54:41;Вкл;;;;;;;;;
11/12/2020 02:55:11;Вкл;;;;;;;;;
11/12/2020 02:55:41;Вкл;;;;;;;;;
11/12/2020 02:56:11;Вкл;;;;;;;;;
11/12/2020 02:56:41;Вкл;;;;;;;;;
11/12/2020 02:57:11;Вкл;;;;;;;;;
11/12/2020 02:57:41;Вкл;;;;;;;;;
11/12/2020 02:58:11;Вкл;;;;;;;;;
11/12/2020 02:58:41;Вкл;;;;;;;;;
11/12/2020 02:59:11;Вкл;;;;;;;;;
11/12/2020 02:59:41;Вкл;;;;;;;;;
11/12/2020 03:00:11;Вкл;;;;;;;;;
11/12/2020 03:00:41;Вкл;;;;;;;;;
11/12/2020 03:01:11;Вкл;;;;;;;;;
11/12/2020 03:01:41;Вкл;;;;;;;;;
11/12/2020 03:02:11;Вкл;;;;;;;;;
11/12/2020 03:02:41;Вкл;;;;;;;;;
11/12/2020 03:03:11;Вкл;;;;;;;;;
11/12/2020 03:03:41;Вкл;;;;;;;;;
11/12/2020 03:04:11;Вкл;;;;;;;;;
11/12/2020 03:04:41;Вкл;;;;;;;;;
11/12/2020 03:05:11;Вкл;;;;;;;;;
11/12/2020 03:05:41;Вкл;;;;;;;;;
11/12/2020 03:06:11;Вкл;;;;;;;;;
11/12/2020 03:06:41;Вкл;;;;;;;;;
11/12/2020 03:07:11;Вкл;;;;;;;;;
11/12/2020 03:07:41;Вкл;;;;;;;;;
11/12/2020 03:08:11;Вкл;;;;;;;;;
11/12/2020 03:08:41;Вкл;;;;;;;;;
11/12/2020 03:09:11;Вкл;;;;;;;;;
11/12/2020 03:09:41;Вкл;;;;;;;;;
11/12/2020 03:10:11;Вкл;;;;;;;;;
11/12/2020 03:10:41;Вкл;;;;;;;;;
11/12/2020 03:11:11;Вкл;;;;;;;;;
11/12/2020 03:11:41;Вкл;;;;;;;;;
11/12/2020 03:12:11;Вкл;;;;;;;;;
11/12/2020 03:12:41;Вкл;;;;;;;;;
11/12/2020 03:13:11;Вкл;;;;;;;;;
11/12/2020 03:13:41;Вкл;;;;;;;;;
11/12/2020 03:14:11;Вкл;;;;;;;;;
11/12/2020 03:14:41;Вкл;;;;;;;;;
11/12/2020 03:15:11;Вкл;;;;;;;;;
11/12/2020 03:15:41;Вкл;;;;;;;;;
11/12/2020 03:16:11;Вкл;;;;;;;;;
11/12/2020 03:16:41;Вкл;;;;;;;;;
11/12/2020 03:17:11;Вкл;;;;;;;;;
11/12/2020 03:17:41;Вкл;;;;;;;;;
11/12/2020 03:18:11;Вкл;;;;;;;;;
11/12/2020 03:18:41;Вкл;;;;;;;;;
11/12/2020 03:19:11;Вкл;;;;;;;;;
11/12/2020 03:19:41;Вкл;;;;;;;;;
11/12/2020 03:20:11;Вкл;;;;;;;;;
11/12/2020 03:20:41;Вкл;;;;;;;;;
11/12/2020 03:21:11;Вкл;;;;;;;;;
11/12/2020 03:21:41;Вкл;;;;;;;;;
11/12/2020 03:22:11;Вкл;;;;;;;;;
11/12/2020 03:22:41;Вкл;;;;;;;;;
11/12/2020 03:23:11;Вкл;;;;;;;;;
11/12/2020 03:23:41;Вкл;;;;;;;;;
11/12/2020 03:24:11;Вкл;;;;;;;;;
11/12/2020 03:24:41;Вкл;;;;;;;;;
11/12/2020 03:25:11;Вкл;;;;;;;;;
11/12/2020 03:25:41;Вкл;;;;;;;;;
11/12/2020 03:26:11;Вкл;;;;;;;;;
11/12/2020 03:26:41;Вкл;;;;;;;;;
11/12/2020 03:27:11;Вкл;;;;;;;;;
11/12/2020 03:27:41;Вкл;;;;;;;;;
11/12/2020 03:28:11;Вкл;;;;;;;;;
11/12/2020 03:28:41;Вкл;;;;;;;;;
11/12/2020 03:29:11;Вкл;;;;;;;;;
11/12/2020 03:29:41;Вкл;;;;;;;;;
11/12/2020 03:30:11;Вкл;;;;;;;;;
11/12/2020 03:30:41;Вкл;;;;;;;;;
11/12/2020 03:31:11;Вкл;;;;;;;;;
11/12/2020 03:31:41;Вкл;;;;;;;;;
11/12/2020 03:32:11;Вкл;;;;;;;;;
11/12/2020 03:32:41;Вкл;;;;;;;;;
11/12/2020 03:33:11;Вкл;;;;;;;;;
11/12/2020 03:33:41;Вкл;;;;;;;;;
11/12/2020 03:34:11;Вкл;;;;;;;;;
11/12/2020 03:34:41;Вкл;;;;;;;;;
11/12/2020 03:35:11;Вкл;;;;;;;;;
11/12/2020 03:35:41;Вкл;;;;;;;;;
11/12/2020 03:36:11;Вкл;;;;;;;;;
11/12/2020 03:36:41;Вкл;;;;;;;;;
11/12/2020 03:37:11;Вкл;;;;;;;;;
11/12/2020 03:37:41;Вкл;;;;;;;;;
11/12/2020 03:38:11;Вкл;;;;;;;;;
11/12/2020 03:38:41;Вкл;;;;;;;;;
11/12/2020 03:39:11;Вкл;;;;;;;;;
11/12/2020 03:39:41;Вкл;;;;;;;;;
11/12/2020 03:40:11;Вкл;;;;;;;;;
11/12/2020 03:40:41;Вкл;;;;;;;;;
11/12/2020 03:41:11;Вкл;;;;;;;;;
11/12/2020 03:41:41;Вкл;;;;;;;;;
11/12/2020 03:42:11;Вкл;;;;;;;;;
11/12/2020 03:42:41;Вкл;;;;;;;;;
11/12/2020 03:43:11;Вкл;;;;;;;;;
11/12/2020 03:43:41;Вкл;;;;;;;;;
11/12/2020 03:44:11;Вкл;;;;;;;;;
11/12/2020 03:44:41;Вкл;;;;;;;;;
11/12/2020 03:45:11;Вкл;;;;;;;;;
11/12/2020 03:45:41;Вкл;;;;;;;;;
11/12/2020 03:46:11;Вкл;;;;;;;;;
11/12/2020 03:46:41;Вкл;;;;;;;;;
11/12/2020 03:47:11;Вкл;;;;;;;;;
11/12/2020 03:47:41;Вкл;;;;;;;;;
11/12/2020 03:48:11;Вкл;;;;;;;;;
11/12/2020 03:48:41;Вкл;;;;;;;;;
11/12/2020 03:49:11;Вкл;;;;;;;;;
11/12/2020 03:49:41;Вкл;;;;;;;;;
11/12/2020 03:50:11;Вкл;;;;;;;;;
11/12/2020 03:50:41;Вкл;;;;;;;;;
11/12/2020 03:51:11;Вкл;;;;;;;;;
11/12/2020 03:51:41;Вкл;;;;;;;;;
11/12/2020 03:52:11;Вкл;;;;;;;;;
11/12/2020 03:52:41;Вкл;;;;;;;;;
11/12/2020 03:53:11;Вкл;;;;;;;;;
11/12/2020 03:53:41;Вкл;;;;;;;;;
11/12/2020 03:54:11;Вкл;;;;;;;;;
11/12/2020 03:54:41;Вкл;;;;;;;;;
11/12/2020 03:55:11;Вкл;;;;;;;;;
11/12/2020 03:55:41;Вкл;;;;;;;;;
11/12/2020 03:56:11;Вкл;;;;;;;;;
11/12/2020 03:56:41;Вкл;;;;;;;;;
11/12/2020 03:57:11;Вкл;;;;;;;;;
11/12/2020 03:57:41;Вкл;;;;;;;;;
11/12/2020 03:58:11;Вкл;;;;;;;;;
11/12/2020 03:58:41;Вкл;;;;;;;;;
11/12/2020 03:59:11;Вкл;;;;;;;;;
11/12/2020 03:59:41;Вкл;;;;;;;;;
11/12/2020 04:00:11;Вкл;;;;;;;;;
11/12/2020 04:00:41;Вкл;;;;;;;;;
11/12/2020 04:01:11;Вкл;;;;;;;;;
11/12/2020 04:01:41;Вкл;;;;;;;;;
11/12/2020 04:02:11;Вкл;;;;;;;;;
11/12/2020 04:02:41;Вкл;;;;;;;;;
11/12/2020 04:03:11;Вкл;;;;;;;;;
11/12/2020 04:03:41;Вкл;;;;;;;;;
11/12/2020 04:04:11;Вкл;;;;;;;;;
11/12/2020 04:04:41;Вкл;;;;;;;;;
